2.6	nan
2.62	nan
2.64	nan
2.66	nan
2.68	nan
2.7	nan
2.72	nan
2.74	nan
2.76	nan
2.78	nan
2.8	nan
2.82	nan
2.84	nan
2.86	nan
2.88	nan
2.9	nan
2.92	nan
2.94	nan
2.96	nan
2.98	nan
3	nan
3.02	nan
3.04	nan
3.06	nan
3.08	nan
3.1	nan
3.12	nan
3.14	nan
3.16	nan
3.18	nan
3.2	nan
3.22	nan
3.24	nan
3.26	nan
3.28	nan
3.3	nan
3.32	nan
3.34	nan
3.36	nan
3.38	nan
3.4	nan
3.42	nan
3.44	nan
3.46	nan
3.48	nan
3.5	nan
3.52	nan
3.54	nan
3.56	nan
3.58	nan
3.6	nan
3.62	nan
3.64	nan
3.66	nan
3.68	nan
3.7	nan
3.72	nan
3.74	nan
3.76	nan
3.78	nan
3.8	nan
3.82	nan
3.84	nan
3.86	nan
3.88	nan
3.9	nan
3.92	nan
3.94	nan
3.96	nan
3.98	nan
4	nan
4.02	nan
4.04	nan
4.06	nan
4.08	nan
4.1	nan
4.12	nan
4.14	nan
4.16	nan
4.18	nan
4.2	nan
4.22	nan
4.24	nan
4.26	nan
4.28	nan
4.3	nan
4.32	nan
4.34	nan
4.36	nan
4.38	nan
4.4	nan
4.42	nan
4.44	nan
4.46	nan
4.48	nan
4.5	nan
4.52	nan
4.54	nan
4.56	nan
4.58	nan
4.6	nan
4.62	nan
4.64	nan
4.66	nan
4.68	nan
4.7	nan
4.72	nan
4.74	nan
4.76	nan
4.78	nan
4.8	nan
4.82	nan
4.84	nan
4.86	nan
4.88	nan
4.9	nan
4.92	nan
4.94	nan
4.96	nan
4.98	nan
5	nan
5.02	nan
