-0.2	-4.2	-3.8
-0.2	-4.2	-3.8
-0.2	-4.2	-3.8
-0.2	-4.2	-3.8
0.1	-3.999	-3.601
0.1	-3.798	-3.402
0.1	-3.597	-3.203
0.4	-3.396	-3.004
0.4	-3.195	-2.805
0.4	-2.994	-2.606
0.7	-2.79299	-2.40701
0.7	-2.59198	-2.20802
0.7	-2.39097	-2.00903
1	-2.18996	-1.81011
1	-1.98902	-1.61137
1	-1.78862	-1.41329
1.3	-1.58997	-1.21709
1.3	-1.39538	-1.02496
1.3	-1.20835	-0.84029
1.6	-1.03332	-0.667412
1.6	-0.875034	-0.511072
1.6	-0.7376	-0.375565
1.9	-0.623677	-0.263516
1.9	-0.533582	-0.175171
1.9	-0.4647	-0.107714
2.2	-0.411451	-0.0553101
2.2	-0.365691	-0.00972547
2.2	-0.317742	0.0385488
2.5	-0.257372	0.0990482
2.5	-0.175649	0.180223
2.5	-0.0663188	0.288335
2.8	0.0735775	0.426538
2.8	0.243411	0.594585
2.8	0.439261	0.788977
3.1	0.654741	1.00346
3.1	0.882094	1.23021
3.1	1.11343	1.46089
3.4	1.34162	1.68806
3.4	1.56094	1.90608
3.4	1.76788	2.11169
3.7	1.9613	2.30413
3.7	2.1423	2.48482
3.7	2.31385	2.65677
4	2.48012	2.82397
4	2.64578	2.99057
4	2.8151	3.16046
4.3	2.99129	3.33681
4.3	3.17629	3.52164
4.3	3.37066	3.71574
4.6	3.57376	3.91874
4.6	3.78407	4.12923
4.6	3.99953	4.34508
4.9	4.21793	4.56388
4.9	4.43716	4.78337
4.9	4.65542	5.0017
5.2	4.87138	5.21764
5.2	5.08429	5.43055
5.2	5.29399	5.64039
5.5	5.50076	5.84752
5.5	5.70528	6.05257
5.5	5.9084	6.25627
5.8	6.11096	6.45935
5.8	6.31365	6.66245
5.8	6.5169	6.86602
6.1	6.72093	7.07031
6.1	6.92569	7.27534
6.1	7.13098	7.48094
6.4	7.33648	7.68679
6.4	7.54183	7.8925
6.4	7.74669	8.09768
6.7	7.95072	8.30198
6.7	8.1537	8.50518
6.7	8.35546	8.70716
7	8.55597	8.90786
7	8.75525	9.10736
7	8.95341	9.30575
7.3	9.15059	9.50316
7.3	9.34696	9.69974
7.3	9.54265	9.89563
7.6	9.73779	10.0909
7.6	9.93249	10.2858
7.6	10.1268	10.4802
7.9	10.3207	10.6743
7.9	10.5144	10.8681
7.9	10.7077	11.0615
8.2	10.9008	11.2547
8.2	11.0936	11.4476
8.2	11.2862	11.6403
8.5	11.4787	11.8328
8.5	11.6712	12.0253
8.5	11.8637	12.2178
8.8	12.0563	12.4104
8.8	12.2492	12.6032
8.8	12.4425	12.7965
9.1	12.6363	12.9902
9.1	12.8307	13.1845
9.1	13.026	13.3796
9.4	13.2222	13.5756
9.4	13.4196	13.7727
9.4	13.6181	13.9709
9.7	13.8181	14.1706
9.7	14.0196	14.3717
9.7	14.223	14.5746
