-0.3	1.99	2.01
-0.2	1.99	2.01
-0.1	1.99	2.01
0	1.99	2.01
0.1	1.99	2.01
0.2	1.99	2.01
0.3	1.99	2.01
0.4	1.99	2.01
0.5	1.9875	2.0125
0.6	1.98563	2.01437
0.7	1.98495	2.01505
0.8	1.98521	2.01479
0.9	1.98609	2.01391
1	1.98597	2.01403
1.1	1.98274	2.01726
1.2	1.9809	2.0191
1.3	1.97999	2.02001
1.4	1.98034	2.01966
1.5	1.98192	2.01808
1.6	1.97882	2.02114
1.7	1.97602	2.02376
1.8	1.97454	2.02452
1.9	1.97199	2.0244
2	1.96826	2.01997
2.1	1.95555	2.01215
2.2	1.92898	1.99437
2.3	1.88473	1.95444
2.4	1.81259	1.88342
2.5	1.70083	1.77407
2.6	1.54265	1.61927
2.7	1.33239	1.42166
2.8	1.08326	1.18044
2.9	0.811669	0.910313
3	0.538664	0.639697
3.1	0.297331	0.398811
3.2	0.115125	0.22887
3.3	0.03062	0.155069
3.4	0.0688577	0.200195
3.5	0.238644	0.376931
3.6	0.530412	0.681273
3.7	0.92882	1.08251
3.8	1.39564	1.54247
3.9	1.87871	2.01439
4	2.3258	2.44551
4.1	2.67552	2.79986
4.2	2.89898	3.03353
4.3	2.97861	3.12163
4.4	2.91137	3.06421
4.5	2.71859	2.87605
4.6	2.4364	2.58799
4.7	2.10526	2.24815
4.8	1.77405	1.90451
4.9	1.48531	1.60632
5	1.26822	1.39577
5.1	1.15365	1.2874
5.2	1.14937	1.28748
5.3	1.24659	1.38734
5.4	1.42706	1.56234
5.5	1.66004	1.78332
5.6	1.90991	2.01845
5.7	2.14182	2.23743
5.8	2.32523	2.41738
5.9	2.44397	2.54
6	2.49445	2.59341
6.1	2.47945	2.57965
6.2	2.41151	2.50826
6.3	2.30748	2.39616
6.4	2.18542	2.26414
6.5	2.06321	2.1329
6.6	1.9566	2.01982
6.7	1.87502	1.93805
6.8	1.82712	1.89074
6.9	1.81421	1.87739
7	1.83231	1.89298
7.1	1.87341	1.92947
7.2	1.92716	1.97763
7.3	1.98298	2.02843
7.4	2.03192	2.07344
7.5	2.06683	2.10725
7.6	2.08509	2.12546
7.7	2.08669	2.12649
7.8	2.07349	2.11186
7.9	2.04923	2.08483
8	2.01813	2.0503
8.1	1.98457	2.01346
8.2	1.95262	1.97887
8.3	1.9253	1.95001
8.4	1.90462	1.92885
8.5	1.89187	1.91555
8.6	1.88675	1.9096
8.7	1.88806	1.90956
8.8	1.89385	1.91367
8.9	1.90196	1.92009
9	1.91042	1.92716
9.1	1.91778	1.93348
9.2	1.923	1.93826
9.3	1.92605	1.9408
9.4	1.92711	1.9412
9.5	1.92656	1.94012
9.6	1.92532	1.93826
9.7	1.92422	1.93655
9.8	1.92404	1.93592
9.9	1.92546	1.93712
