-0.3	2	2
-0.2	2	2
-0.1	2	2
0	2	2
0.1	2	2
0.2	2	2
0.3	2	2
0.4	2	2
0.5	2	2
0.6	2	2
0.7	1.9974	1.9975
0.8	1.9795	1.9797
0.9	1.93156	1.93187
1	1.83941	1.84178
1.1	1.69624	1.70051
1.2	1.50605	1.51219
1.3	1.28385	1.29234
1.4	1.05523	1.06505
1.5	0.850117	0.860263
1.6	0.695953	0.70781
1.7	0.615448	0.63001
1.8	0.620498	0.638166
1.9	0.710302	0.730846
2	0.872107	0.894578
2.1	1.08389	1.10665
2.2	1.31818	1.3399
2.3	1.54567	1.56714
2.4	1.74207	1.76445
2.5	1.89056	1.91457
2.6	1.98308	2.00893
2.7	2.02047	2.04751
2.8	2.01111	2.03804
2.9	1.96825	1.99377
3	1.90728	1.93073
3.1	1.84301	1.86502
3.2	1.78837	1.80974
3.3	1.75268	1.77397
3.4	1.74077	1.76216
3.5	1.75317	1.77422
3.6	1.78665	1.80662
3.7	1.83531	1.85361
3.8	1.8918	1.90828
3.9	1.94881	1.96399
4	2.00042	2.01482
4.1	2.04248	2.05657
4.2	2.07288	2.08684
4.3	2.09143	2.10508
4.4	2.09938	2.11239
4.5	2.09897	2.11107
4.6	2.09291	2.10397
4.7	2.08383	2.09402
4.8	2.07413	2.08365
4.9	2.0656	2.07463
5	2.05933	2.06797
5.1	2.05574	2.06393
5.2	2.05462	2.06222
5.3	2.05529	2.0622
5.4	2.05685	2.06304
5.5	2.05834	2.06389
5.6	2.05892	2.06398
5.7	2.05804	2.06274
5.8	2.0554	2.05983
5.9	2.05098	2.05516
6	2.04494	2.04887
6.1	2.0376	2.04127
6.2	2.02934	2.03275
6.3	2.02055	2.02374
6.4	2.0116	2.01461
6.5	2.00278	2.00569
6.6	1.99431	1.99715
6.7	1.98633	1.98912
6.8	1.97889	1.98163
6.9	1.97199	1.97467
7	1.96558	1.96821
7.1	1.95962	1.96221
7.2	1.95405	1.9566
7.3	1.94886	1.95138
7.4	1.94404	1.94654
7.5	1.93964	1.9421
7.6	1.93571	1.93812
7.7	1.93231	1.93467
7.8	1.92953	1.93182
7.9	1.92745	1.92967
8	1.92615	1.9283
8.1	1.92573	1.92779
8.2	1.92623	1.92821
8.3	1.92773	1.92963
8.4	1.93029	1.93212
8.5	1.93396	1.93572
8.6	1.9388	1.94051
8.7	1.94485	1.94654
8.8	1.95218	1.95388
8.9	1.96085	1.96258
9	1.97094	1.97273
9.1	1.98252	1.9844
9.2	1.99569	1.9977
9.3	2.01057	2.01272
9.4	2.02725	2.02958
9.5	2.04586	2.04843
9.6	2.06653	2.06937
9.7	2.08942	2.09258
9.8	2.11468	2.1182
9.9	2.1425	2.14642
