-0.3	1
-0.2	1
-0.1	1
0.1	0.998688
0.2	0.997955
0.3	0.996626
0.4	0.99232
0.5	0.992476
0.6	0.992558
0.7	0.980431
0.8	0.959807
0.9	0.922384
1	0.643438
1.1	0.562567
1.2	0.492026
1.3	0.421091
1.4	0.374802
1.5	0.305366
1.6	0.278191
1.7	0.139739
1.8	0.212435
1.9	0.172519
2	0.11762
2.1	0.0510828
2.2	0.196974
2.3	0.145619
2.4	0.0678907
2.5	0.0319529
2.6	0.0992118
2.7	0.142892
2.8	0.120531
2.9	0.0357784
3	0.137478
3.1	0.0613989
3.2	0.106668
3.3	0.106694
3.4	0.0436534
3.5	0.123115
3.6	0.0559326
3.7	0.0565015
3.8	0.0948577
3.9	0.0562168
4	0.410575
4.1	0.35453
4.2	0.456004
4.3	0.462211
4.4	0.419191
4.5	0.303548
4.6	0.211532
4.7	0.0699398
4.8	0.0536801
4.9	0.273125
5	0.191868
5.1	0.0705687
5.2	0.0178706
5.3	0.65381
5.4	0.678485
5.5	0.692802
5.6	0.700527
5.7	0.0356796
5.8	0.0784212
5.9	0.10886
6	0.123627
6.1	0.128574
6.2	0.127905
6.3	0.119105
6.4	0.106868
6.5	0.0868318
6.6	0.0627227
6.7	0.0332313
6.8	0.359628
6.9	0.254744
7	0.101052
7.1	0.864375
7.2	0.867412
7.3	0.875436
7.4	0.88621
7.5	0.259663
7.6	0.433387
7.7	0.554336
7.8	0.645942
7.9	0.715932
8	0.771965
8.1	0.050212
8.2	0.179081
8.3	0.285273
8.4	0.367556
8.5	0.429164
8.6	0.472496
8.7	0.504993
8.8	0.527076
8.9	0.0233713
9	0.0809084
9.1	0.123173
9.2	0.153787
9.3	0.178012
9.4	0.194641
9.5	0.1993
9.6	0.200695
9.7	0.19917
9.8	0.19467
9.9	0.189474
