-0.2	-6.2	-5.8
-0.2	-6.2	-5.8
-0.2	-6.2	-5.8
-0.2	-6.2	-5.8
0.1	-5.999	-5.601
0.1	-5.798	-5.402
0.1	-5.597	-5.203
0.4	-5.396	-5.004
0.4	-5.195	-4.805
0.4	-4.994	-4.606
0.7	-4.79299	-4.40701
0.7	-4.59198	-4.20802
0.7	-4.39097	-4.00903
1	-4.18996	-3.81004
1	-3.98895	-3.61105
1	-3.78795	-3.41205
1.3	-3.58694	-3.21306
1.3	-3.38593	-3.01407
1.3	-3.18491	-2.81509
1.6	-2.9839	-2.61611
1.6	-2.78288	-2.41714
1.6	-2.58188	-2.21821
1.9	-2.38092	-2.0194
1.9	-2.18015	-1.82092
1.9	-1.97999	-1.62321
2.2	-1.78132	-1.42715
2.2	-1.58573	-1.23431
2.2	-1.39573	-1.04707
2.5	-1.21479	-0.868805
2.5	-1.04724	-0.703723
2.5	-0.897817	-0.556507
2.8	-0.770907	-0.431797
2.8	-0.669875	-0.333024
2.8	-0.596132	-0.261574
3.1	-0.548328	-0.216032
3.1	-0.521876	-0.191449
3.1	-0.508883	-0.179465
3.4	-0.498443	-0.169115
3.4	-0.477772	-0.147892
3.4	-0.433242	-0.10328
3.7	-0.353	-0.0241484
3.7	-0.228639	0.0978351
3.7	-0.0556159	0.265964
4	0.16391	0.48017
4	0.422003	0.735764
4	0.70819	1.02192
4.3	1.01069	1.32332
4.3	1.31417	1.62601
4.3	1.60524	1.9157
4.6	1.87263	2.18091
4.6	2.10889	2.4145
4.6	2.31096	2.61423
4.9	2.4805	2.78263
4.9	2.62339	2.92623
4.9	2.74901	3.05424
5.2	2.86849	3.1769
5.2	2.99312	3.30409
5.2	3.13241	3.44464
5.5	3.29281	3.60503
5.5	3.47731	3.78878
5.5	3.68538	3.99622
5.8	3.91368	4.22467
5.8	4.15677	4.46891
5.8	4.40825	4.72209
6.1	4.66174	4.97701
6.1	4.91131	5.22733
6.1	5.15222	5.46825
6.4	5.38141	5.69707
6.4	5.59766	5.91317
6.4	5.80161	6.11765
6.7	5.99542	6.31285
6.7	6.18243	6.50184
6.7	6.36638	6.68782
7	6.55076	6.87379
7	6.73825	7.06232
7	6.93053	7.25517
7.3	7.12821	7.45322
7.3	7.3309	7.65642
7.3	7.53757	7.8639
7.6	7.74679	8.07417
7.6	7.957	8.28544
7.6	8.16667	8.49596
7.9	8.37447	8.70433
7.9	8.57944	8.90962
7.9	8.78101	9.11143
8.2	8.9791	9.30981
8.2	9.174	9.50517
8.2	9.36633	9.69815
8.5	9.55695	9.88945
8.5	9.74668	10.0798
8.5	9.93625	10.2698
8.8	10.1262	10.4601
8.8	10.3168	10.6509
8.8	10.5082	10.8425
9.1	10.7003	11.0348
9.1	10.893	11.2278
9.1	11.086	11.4211
9.4	11.2793	11.6146
9.4	11.4726	11.8081
9.4	11.6659	12.0014
9.7	11.859	12.1945
9.7	12.052	12.3875
9.7	12.2451	12.5806
