-0.3	1.99	2.01
-0.2	1.99	2.01
-0.1	1.99	2.01
0	1.99	2.01
0.1	1.99	2.01
0.2	1.99	2.01
0.3	1.99	2.01
0.4	1.99	2.01
0.5	1.9875	2.0125
0.6	1.98563	2.01437
0.7	1.98495	2.01505
0.8	1.98521	2.01479
0.9	1.98609	2.01391
1	1.98608	2.01392
1.1	1.98295	2.01705
1.2	1.98121	2.01879
1.3	1.98043	2.01957
1.4	1.98082	2.01918
1.5	1.98243	2.01757
1.6	1.97944	2.02056
1.7	1.97693	2.02307
1.8	1.97616	2.02384
1.9	1.97546	2.02454
2	1.9765	2.0235
2.1	1.97486	2.02514
2.2	1.97133	2.02867
2.3	1.97003	2.02996
2.4	1.97023	2.02972
2.5	1.96998	2.02987
2.6	1.96943	2.03007
2.7	1.96428	2.03418
2.8	1.96096	2.0347
2.9	1.95902	2.02996
3	1.95251	2.02208
3.1	1.93969	2.00681
3.2	1.91003	1.98612
3.3	1.86634	1.94647
3.4	1.80429	1.88013
3.5	1.71669	1.78286
3.6	1.59472	1.65527
3.7	1.43356	1.50025
3.8	1.24643	1.31173
3.9	1.0411	1.09953
4	0.834607	0.875761
4.1	0.635975	0.670851
4.2	0.464268	0.511421
4.3	0.354885	0.407356
4.4	0.327779	0.378816
4.5	0.398292	0.437706
4.6	0.564437	0.594123
4.7	0.818007	0.842105
4.8	1.14813	1.1562
4.9	nan	nan
5	nan	nan
5.1	nan	nan
5.2	nan	nan
5.3	nan	nan
5.4	nan	nan
5.5	nan	nan
5.6	nan	nan
5.7	nan	nan
5.8	nan	nan
5.9	nan	nan
6	nan	nan
6.1	nan	nan
6.2	nan	nan
6.3	nan	nan
6.4	nan	nan
6.5	nan	nan
6.6	nan	nan
6.7	nan	nan
6.8	nan	nan
6.9	nan	nan
7	nan	nan
7.1	nan	nan
7.2	nan	nan
7.3	nan	nan
7.4	nan	nan
7.5	nan	nan
7.6	nan	nan
7.7	nan	nan
7.8	nan	nan
7.9	nan	nan
8	nan	nan
8.1	nan	nan
8.2	nan	nan
8.3	nan	nan
8.4	nan	nan
8.5	nan	nan
8.6	nan	nan
8.7	nan	nan
8.8	nan	nan
8.9	nan	nan
9	nan	nan
9.1	nan	nan
9.2	nan	nan
9.3	nan	nan
9.4	nan	nan
9.5	nan	nan
9.6	nan	nan
9.7	nan	nan
9.8	nan	nan
9.9	nan	nan
