0	0	0.1
0.05	0.0676344	0.163182
0.1	0.128657	0.220671
0.15	0.184414	0.273564
0.2	0.235895	0.322679
0.25	0.283848	0.368646
0.3	0.32885	0.411955
0.35	0.371358	0.452999
0.4	0.411734	0.492094
0.45	0.450274	0.529497
0.5	0.487222	0.565422
0.55	0.522778	0.600047
0.6	0.55711	0.633523
0.65	0.59036	0.665976
0.7	0.622647	0.697513
0.75	0.654075	0.728228
0.8	0.684731	0.758199
0.85	0.714688	0.787495
0.9	0.744012	0.816173
0.95	0.772759	0.844286
1	0.800975	0.871877
1.05	0.828703	0.898984
1.1	0.855978	0.92564
1.15	0.882831	0.951873
1.2	0.909288	0.977709
1.25	0.935373	1.00317
1.3	0.961105	1.02827
1.35	0.9865	1.05302
1.4	1.01157	1.07745
1.45	1.03634	1.10156
1.5	1.0608	1.12536
1.55	1.08498	1.14886
1.6	1.10887	1.17206
1.65	1.13248	1.19497
1.7	1.15582	1.2176
1.75	1.17889	1.23994
1.8	1.20169	1.262
1.85	1.22423	1.28378
1.9	1.2465	1.30528
1.95	1.2685	1.32649
2	1.29023	1.34743
2.05	1.3117	1.36808
2.1	1.3329	1.38844
2.15	1.35383	1.40851
2.2	1.37448	1.42828
2.25	1.39485	1.44776
2.3	1.41494	1.46694
2.35	1.43474	1.4858
2.4	1.45425	1.50436
2.45	1.47346	1.52259
2.5	1.49237	1.5405
2.55	1.51097	1.55808
2.6	1.52926	1.57532
2.65	1.54723	1.59221
2.7	1.56487	1.60875
2.75	1.58217	1.62492
2.8	1.59913	1.64073
2.85	1.61574	1.65615
2.9	1.63199	1.67119
2.95	1.64788	1.68582
3	1.66338	1.70005
3.05	1.6785	1.71385
3.1	1.69322	1.72723
3.15	1.70753	1.74016
3.2	1.72143	1.75264
3.25	1.7349	1.76466
3.3	1.74793	1.7762
3.35	1.7605	1.78724
3.4	1.77261	1.79778
3.45	1.78425	1.8078
3.5	1.79539	1.81729
3.55	1.80603	1.82623
3.6	1.81616	1.83461
3.65	1.82575	1.84241
3.7	1.83479	1.84962
3.75	1.84328	1.85622
3.8	1.85118	1.86219
3.85	1.85849	1.86753
3.9	1.8652	1.87221
3.95	1.87127	1.87621
4	1.87671	1.87953
4.05	1.88148	1.88213
4.1	nan	nan
4.15	nan	nan
4.2	nan	nan
4.25	nan	nan
4.3	nan	nan
4.35	nan	nan
4.4	1.88709	1.88718
4.45	1.88359	1.88597
4.5	1.87925	1.88396
4.55	1.87406	1.88114
4.6	1.86802	1.8775
4.65	1.86112	1.87302
4.7	1.85336	1.86771
4.75	1.84474	1.86154
4.8	1.83526	1.85453
4.85	1.82495	1.84667
4.9	1.81379	1.83797
4.95	1.80183	1.82843
5	1.78907	1.81807
5.05	1.77554	1.80689
5.1	1.76129	1.79493
5.15	1.74634	1.7822
5.2	1.73075	1.76874
5.25	1.71456	1.75458
5.3	1.69783	1.73976
5.35	1.68064	1.72433
5.4	1.66314	1.70823
5.45	1.64545	1.69151
5.5	1.62751	1.67435
5.55	1.60941	1.65681
5.6	1.59125	1.63896
5.65	1.5735	1.62048
5.7	1.55588	1.60184
5.75	1.53845	1.58313
5.8	1.5213	1.56445
5.85	1.50449	1.54589
5.9	1.4881	1.52755
5.95	1.47219	1.50951
6	1.45682	1.49187
6.05	1.44206	1.4747
6.1	1.42795	1.45808
6.15	1.41455	1.44207
6.2	1.40189	1.42673
6.25	1.39	1.41213
6.3	1.37889	1.3983
6.35	1.3686	1.38529
6.4	1.35913	1.37311
6.45	1.35048	1.3618
6.5	1.34265	1.35137
6.55	1.33563	1.34183
6.6	1.32942	1.33317
6.65	1.324	1.32539
6.7	nan	nan
6.75	nan	nan
6.8	nan	nan
6.85	nan	nan
6.9	nan	nan
6.95	nan	nan
7	nan	nan
7.05	nan	nan
7.1	nan	nan
7.15	nan	nan
7.2	nan	nan
7.25	nan	nan
7.3	nan	nan
7.35	nan	nan
7.4	nan	nan
7.45	nan	nan
7.5	1.31598	1.31623
7.55	1.31933	1.32068
7.6	1.32303	1.32539
7.65	1.32705	1.33034
7.7	1.33138	1.33549
7.75	1.33597	1.34084
7.8	1.34082	1.34636
7.85	1.34589	1.35204
7.9	1.35117	1.35784
7.95	1.35663	1.36377
8	1.3623	1.36973
8.05	1.36812	1.37579
8.1	1.37405	1.38191
8.15	1.38009	1.38809
8.2	1.38622	1.39431
8.25	1.39241	1.40056
8.3	1.39867	1.40681
8.35	1.40502	1.41301
8.4	1.4114	1.41921
8.45	1.41779	1.42539
8.5	1.42418	1.43153
8.55	1.43055	1.43764
8.6	1.4369	1.4437
8.65	1.44321	1.4497
8.7	1.44947	1.45564
8.75	1.45568	1.46149
8.8	1.46181	1.46727
8.85	1.46788	1.47295
8.9	1.47386	1.47853
8.95	1.47974	1.484
9	1.48552	1.48936
9.05	1.4912	1.4946
9.1	1.49676	1.4997
9.15	1.5022	1.50468
9.2	1.50751	1.50951
9.25	1.51268	1.5142
9.3	1.51771	1.51873
9.35	1.5226	1.52311
9.4	nan	nan
9.45	nan	nan
9.5	nan	nan
9.55	nan	nan
9.6	nan	nan
9.65	nan	nan
9.7	nan	nan
9.75	nan	nan
9.8	nan	nan
9.85	nan	nan
9.9	nan	nan
9.95	nan	nan
10	nan	nan
